0,255
0,190
0,202
0,277
0,260
0,366
0,268
0,224
0,293
0,311
0,352
0,372
0,302
0,217
0,307
0,280
0,214
0,749
0,192
0,195
0,225
0,394
0,269
0,206
0,228
0,326
0,260
0,316
0,224
0,285
0,263
0,154
0,307
0,411
0,291
0,307
0,390
0,565
0,217
0,234
0,392
0,321
0,386
0,168
0,289
0,326
0,271
0,261
0,506
0,471
0,194
0,318
0,211
0,245
0,181
0,406
0,329
0,313
0,642
0,234
0,374
0,402
0,212
0,318
0,305
0,118
0,204
0,755
0,201
0,229
0,219
0,342
0,300
0,284
0,212
0,192
0,244
0,189
0,166
0,206
